symbol,weight,name_x,holding_source,ticker,ICC,mktcap,name_y,sector,etf,etf_label
XOM,0.060615480261112846,Exxon Mobil Corporation,stockanalysis_full_holdings,XOM,0.0549862740093251,625686872064.0,Exxon Mobil Corporation,Energy,IWD,iShares Russell 1000 Value ETF
GOOG,0.05377681069319242,Alphabet Inc.,stockanalysis_full_holdings,GOOG,0.0597020261385529,4085761966080.0,Alphabet Inc.,Communication Services,IWD,iShares Russell 1000 Value ETF
JNJ,0.05284426484302146,Johnson & Johnson,stockanalysis_full_holdings,JNJ,0.0706822556616386,555546574848.0,Johnson & Johnson,Healthcare,IWD,iShares Russell 1000 Value ETF
WMT,0.049114081442337594,Walmart Inc.,stockanalysis_full_holdings,,,,,,IWD,iShares Russell 1000 Value ETF
MU,0.04880323282561394,"Micron Technology, Inc.",stockanalysis_full_holdings,MU,0.3017523448119107,543252021248.0,"Micron Technology, Inc.",Technology,IWD,iShares Russell 1000 Value ETF
CSCO,0.03450419645632578,"Cisco Systems, Inc.",stockanalysis_full_holdings,CSCO,0.0626506195663776,349921017856.0,"Cisco Systems, Inc.",Technology,IWD,iShares Russell 1000 Value ETF
CVX,0.03388249922287846,Chevron Corporation,stockanalysis_full_holdings,CVX,0.0558529535288777,373680209920.0,Chevron Corporation,Energy,IWD,iShares Russell 1000 Value ETF
PG,0.03232825613926018,The Procter & Gamble Company,stockanalysis_full_holdings,PG,0.0533118155535669,340485439488.0,Procter & Gamble Company (The),Consumer Defensive,IWD,iShares Russell 1000 Value ETF
CAT,0.03139571028908922,Caterpillar Inc.,stockanalysis_full_holdings,CAT,0.063996832775995,388626579456.0,"Caterpillar, Inc.",Industrials,IWD,iShares Russell 1000 Value ETF
BAC,0.03139571028908922,Bank of America Corporation,stockanalysis_full_holdings,BAC,0.1049164154224203,374106292224.0,Bank of America Corporation,Financial Services,IWD,iShares Russell 1000 Value ETF
UNH,0.03046316443891825,UnitedHealth Group Incorporated,stockanalysis_full_holdings,UNH,0.0809510722498782,322016051200.0,UnitedHealth Group Incorporated,Healthcare,IWD,iShares Russell 1000 Value ETF
INTC,0.028287224121852663,Intel Corporation,stockanalysis_full_holdings,INTC,0.0871221726618748,335303081984.0,Intel Corporation,Technology,IWD,iShares Russell 1000 Value ETF
MRK,0.027043829654958038,"Merck & Co., Inc.",stockanalysis_full_holdings,MRK,0.2478057730115049,283097563136.0,"Merck & Company, Inc.",Healthcare,IWD,iShares Russell 1000 Value ETF
META,0.025178737954616108,"Meta Platforms, Inc.",stockanalysis_full_holdings,META,0.0727607445502462,1673201713152.0,"Meta Platforms, Inc.",Communication Services,IWD,iShares Russell 1000 Value ETF
GS,0.02486788933789245,"The Goldman Sachs Group, Inc.",stockanalysis_full_holdings,GS,0.0815535227650053,276366000128.0,"Goldman Sachs Group, Inc. (The)",Financial Services,IWD,iShares Russell 1000 Value ETF
WFC,0.024557040721168797,Wells Fargo & Company,stockanalysis_full_holdings,WFC,0.1078474252306619,246710009856.0,Wells Fargo & Company,Financial Services,IWD,iShares Russell 1000 Value ETF
RTX,0.02424619210444514,RTX Corporation,stockanalysis_full_holdings,RTX,0.0568864505920253,241460330496.0,RTX Corporation,Industrials,IWD,iShares Russell 1000 Value ETF
PM,0.023002797637550514,Philip Morris International Inc.,stockanalysis_full_holdings,PM,0.0727061287773597,263687749632.0,Philip Morris International Inc,Consumer Defensive,IWD,iShares Russell 1000 Value ETF
IBM,0.023002797637550514,International Business Machines Corporation,stockanalysis_full_holdings,IBM,0.071478986118162,216847581184.0,International Business Machines,Technology,IWD,iShares Russell 1000 Value ETF
LIN,0.022381100404103203,Linde plc,stockanalysis_full_holdings,LIN,0.0513908517192668,235432034304.0,Linde plc,Basic Materials,IWD,iShares Russell 1000 Value ETF
AMAT,0.02175940317065589,"Applied Materials, Inc.",stockanalysis_full_holdings,AMAT,0.0737096450841765,320546963456.0,"Applied Materials, Inc.",Technology,IWD,iShares Russell 1000 Value ETF
NVDA,0.17654808959156787,NVIDIA Corporation,stockanalysis_full_holdings,NVDA,0.10811743820434627,4852250312704.0,NVIDIA Corporation,Technology,IWF,iShares Russell 1000 Growth ETF
AAPL,0.14545454545454545,Apple Inc.,stockanalysis_full_holdings,AAPL,0.0458718420471306,4014264025088.0,Apple Inc.,Technology,IWF,iShares Russell 1000 Growth ETF
MSFT,0.12042160737812913,Microsoft Corporation,stockanalysis_full_holdings,MSFT,0.0643197322531511,3090011127808.0,Microsoft Corporation,Technology,IWF,iShares Russell 1000 Growth ETF
AVGO,0.07417654808959157,Broadcom Inc.,stockanalysis_full_holdings,AVGO,0.1371656141209647,1988276649984.0,Broadcom Inc.,Technology,IWF,iShares Russell 1000 Growth ETF
AMZN,0.06666666666666667,"Amazon.com, Inc.",stockanalysis_full_holdings,AMZN,0.0679947311316784,2743194615808.0,"Amazon.com, Inc.",Consumer Cyclical,IWF,iShares Russell 1000 Growth ETF
GOOGL,0.04874835309617919,Alphabet Inc.,stockanalysis_full_holdings,GOOGL,0.0601531931043571,4099552575488.0,Alphabet Inc.,Communication Services,IWF,iShares Russell 1000 Growth ETF
META,0.048221343873517786,"Meta Platforms, Inc.",stockanalysis_full_holdings,META,0.0727607445502462,1673201713152.0,"Meta Platforms, Inc.",Communication Services,IWF,iShares Russell 1000 Growth ETF
TSLA,0.044005270092226614,"Tesla, Inc.",stockanalysis_full_holdings,TSLA,0.02274929981837165,1403589099520.0,"Tesla, Inc.",Consumer Cyclical,IWF,iShares Russell 1000 Growth ETF
GOOG,0.0393939393939394,Alphabet Inc.,stockanalysis_full_holdings,GOOG,0.0597020261385529,4085761966080.0,Alphabet Inc.,Communication Services,IWF,iShares Russell 1000 Growth ETF
LLY,0.031093544137022398,Eli Lilly and Company,stockanalysis_full_holdings,LLY,0.0785131763624115,819789496320.0,Eli Lilly and Company,Healthcare,IWF,iShares Russell 1000 Growth ETF
V,0.022397891963109356,Visa Inc.,stockanalysis_full_holdings,V,0.0648539254255643,595532840960.0,Visa Inc.,Financial Services,IWF,iShares Russell 1000 Growth ETF
COST,0.019235836627140974,Costco Wholesale Corporation,stockanalysis_full_holdings,COST,0.0342627765524331,450032271360.0,Costco Wholesale Corporation,Consumer Defensive,IWF,iShares Russell 1000 Growth ETF
MA,0.017654808959156786,Mastercard Incorporated,stockanalysis_full_holdings,MA,0.0670191652285051,448342851584.0,Mastercard Incorporated,Financial Services,IWF,iShares Russell 1000 Growth ETF
NFLX,0.016864295125164692,"Netflix, Inc.",stockanalysis_full_holdings,NFLX,0.04439716574655439,390846316544.0,"Netflix, Inc.",Communication Services,IWF,iShares Russell 1000 Growth ETF
ABBV,0.015678524374176547,AbbVie Inc.,stockanalysis_full_holdings,ABBV,0.1020824433628721,355432792064.0,AbbVie Inc.,Healthcare,IWF,iShares Russell 1000 Growth ETF
LRCX,0.01396574440052701,Lam Research Corporation,stockanalysis_full_holdings,LRCX,0.0782029863706138,324759093248.0,Lam Research Corporation,Technology,IWF,iShares Russell 1000 Growth ETF
PLTR,0.01370223978919631,Palantir Technologies Inc.,stockanalysis_full_holdings,PLTR,0.04838289732086311,338589548544.0,Palantir Technologies Inc.,Technology,IWF,iShares Russell 1000 Growth ETF
ORCL,0.013175230566534914,Oracle Corporation,stockanalysis_full_holdings,ORCL,0.0521687390849164,506989412352.0,Oracle Corporation,Technology,IWF,iShares Russell 1000 Growth ETF
GE,0.012779973649538867,GE Aerospace,stockanalysis_full_holdings,GE,0.064280648216597,294997196800.0,GE Aerospace,Industrials,IWF,iShares Russell 1000 Growth ETF
AMD,0.011462450592885375,"Advanced Micro Devices, Inc.",stockanalysis_full_holdings,AMD,0.1251230060534719,497813323776.0,"Advanced Micro Devices, Inc.",Technology,IWF,iShares Russell 1000 Growth ETF
GEV,0.011462450592885375,GE Vernova Inc.,stockanalysis_full_holdings,GEV,0.0225304309195162,308901707776.0,GE Vernova Inc.,Industrials,IWF,iShares Russell 1000 Growth ETF
HD,0.011198945981554678,"The Home Depot, Inc.",stockanalysis_full_holdings,HD,0.0622438451021152,338808766464.0,"Home Depot, Inc. (The)",Consumer Cyclical,IWF,iShares Russell 1000 Growth ETF
KLAC,0.010144927536231885,KLA Corporation,stockanalysis_full_holdings,KLAC,0.0671906518871945,238533591040.0,KLA Corporation,Technology,IWF,iShares Russell 1000 Growth ETF
APH,0.007905138339920948,Amphenol Corporation,stockanalysis_full_holdings,APH,0.0593940481279056,184635883520.0,Amphenol Corporation,Technology,IWF,iShares Russell 1000 Growth ETF
ANET,0.00764163372859025,"Arista Networks, Inc.",stockanalysis_full_holdings,ANET,0.0495450785587353,217269682176.0,"Arista Networks, Inc.",Technology,IWF,iShares Russell 1000 Growth ETF
ASML,0.026331597917501,ASML HOLDING NV,ishares_full_holdings,ASML,0.0692149744641759,546445197312.0,ASML Holding N.V. - New York Re,Technology,EFA,iShares MSCI EAFE ETF
HSBA,0.014417300760913096,HSBC HOLDINGS PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
AZN,0.014116940328394072,ASTRAZENECA PLC,ishares_full_holdings,AZN,0.1372327627218516,298119528448.0,AstraZeneca PLC,Healthcare,EFA,iShares MSCI EAFE ETF
SAN,0.013215859030837005,BANCO SANTANDER SA,ishares_full_holdings,SAN,0.1273173625455305,173057933312.0,"Banco Santander, S.A. Sponsored",Financial Services,EFA,iShares MSCI EAFE ETF
NOVN,0.01301561874249099,NOVARTIS AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ROP,0.01301561874249099,ROCHE PS PAR AG,ishares_full_holdings,ROP,0.06489671307687594,37440913408.0,"Roper Technologies, Inc.",Technology,EFA,iShares MSCI EAFE ETF
SHEL,0.011714056868241889,SHELL PLC,ishares_full_holdings,SHEL,0.0777293434598852,249320947712.0,Shell PLC,Energy,EFA,iShares MSCI EAFE ETF
NESN,0.011513816579895874,NESTLE SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SIE,0.009911894273127752,SIEMENS N AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
CBA,0.009711653984781738,COMMONWEALTH BANK OF AUSTRALIA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BHP,0.009411293552262714,BHP GROUP LTD,ishares_full_holdings,BHP,0.0737379050463512,202821140480.0,BHP Group Limited,Basic Materials,EFA,iShares MSCI EAFE ETF
8306,0.009110933119743692,MITSUBISHI UFJ FINANCIAL GROUP INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
7203,0.00881057268722467,TOYOTA MOTOR CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SAP,0.008510212254705647,SAP,ishares_full_holdings,SAP,0.0914314873207072,192460701696.0,SAP  SE,Technology,EFA,iShares MSCI EAFE ETF
TTE,0.008209851822186623,TOTALENERGIES,ishares_full_holdings,TTE,0.0869242109349347,192865402880.0,TotalEnergies SE,Energy,EFA,iShares MSCI EAFE ETF
SU,0.008109731678013618,SCHNEIDER ELECTRIC,ishares_full_holdings,SU,0.0865704957783808,76872392704.0,Suncor Energy  Inc.,Energy,EFA,iShares MSCI EAFE ETF
ALV,0.008009611533840609,ALLIANZ,ishares_full_holdings,ALV,0.1166406730814219,8707354624.0,"Autoliv, Inc.",Consumer Cyclical,EFA,iShares MSCI EAFE ETF
ENR,0.0075090108129755705,SIEMENS ENERGY N AG,ishares_full_holdings,ENR,0.1621555355455338,1368669440.0,"Energizer Holdings, Inc.",Industrials,EFA,iShares MSCI EAFE ETF
RIO,0.007408890668802563,RIO TINTO PLC,ishares_full_holdings,RIO,0.0802433731456916,160746160128.0,Rio Tinto Plc,Basic Materials,EFA,iShares MSCI EAFE ETF
ABBN,0.00710853023628354,ABB LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
IBE,0.006908289947937525,IBERDROLA SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6501,0.00670804965959151,HITACHI LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
MC,0.006407689227072487,LVMH,ishares_full_holdings,MC,0.1354361350948606,4937949696.0,Moelis & Company,Financial Services,EFA,iShares MSCI EAFE ETF
UBSG,0.00630756908289948,UBS GROUP AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6857,0.0062074489387264715,ADVANTEST CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
9984,0.006107328794553463,SOFTBANK GROUP CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
RR-,0.006007208650380457,ROLLS-ROYCE HOLDINGS PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6758,0.006007208650380457,SONY GROUP CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BBVA,0.005907088506207449,BANCO BILBAO VIZCAYA ARGENTARIA SA,ishares_full_holdings,BBVA,0.0979192323409853,120665645056.0,Banco Bilbao Vizcaya Argentaria,Financial Services,EFA,iShares MSCI EAFE ETF
8035,0.005907088506207449,TOKYO ELECTRON LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NOVOB,0.005806968362034441,NOVO NORDISK CLASS B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
AI,0.005806968362034441,LAIR LIQUIDE SOCIETE ANONYME POUR,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8316,0.005806968362034441,SUMITOMO MITSUI FINANCIAL GROUP IN,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ULVR,0.005706848217861433,UNILEVER PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BP-,0.005606728073688427,BP PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BATS,0.005606728073688427,BRITISH AMERICAN TOBACCO,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
DTE,0.005506607929515419,DEUTSCHE TELEKOM N AG,ishares_full_holdings,DTE,0.0710542864533966,30663342080.0,DTE Energy Company,Utilities,EFA,iShares MSCI EAFE ETF
AIR,0.005406487785342411,AIRBUS GROUP,ishares_full_holdings,AIR,0.0689189327971638,4456779264.0,AAR Corp.,Industrials,EFA,iShares MSCI EAFE ETF
GSK,0.005306367641169403,GLAXOSMITHKLINE,ishares_full_holdings,GSK,0.0931495222869948,111973842944.0,GSK plc,Healthcare,EFA,iShares MSCI EAFE ETF
1299,0.005206247496996395,AIA GROUP LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SAF,0.005206247496996395,SAFRAN SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
UCG,0.005006007208650381,UNICREDIT,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BNP,0.0049058870644773725,BNP PARIBAS SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8411,0.004805766920304364,MIZUHO FINANCIAL GROUP INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
CFR,0.004805766920304364,COMPAGNIE FINANCIERE RICHEMONT SA,ishares_full_holdings,CFR,0.0656609073609145,9122932736.0,"Cullen/Frost Bankers, Inc.",Financial Services,EFA,iShares MSCI EAFE ETF
ZURN,0.004705646776131357,ZURICH INSURANCE GROUP AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
WBC,0.0045054064877853425,WESTPAC BANKING CORPORATION CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
OR,0.0045054064877853425,LOREAL SA,ishares_full_holdings,OR,0.0624346278350741,7532800512.0,OR Royalties Inc.,Basic Materials,EFA,iShares MSCI EAFE ETF
D05,0.004405286343612335,DBS GROUP HOLDINGS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8058,0.004405286343612335,MITSUBISHI CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ENEL,0.004305166199439327,ENEL,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ISP,0.004305166199439327,INTESA SANPAOLO,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
7011,0.004205046055266319,MITSUBISHI HEAVY INDUSTRIES LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NAB,0.004104925911093312,NATIONAL AUSTRALIA BANK LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NG-,0.004004805766920304,NATIONAL GRID PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8031,0.004004805766920304,MITSUI LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
9983,0.004004805766920304,FAST RETAILING LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
MUV2,0.004004805766920304,MUENCHENER RUECKVERSICHERUNGS-GESE,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BA-,0.004004805766920304,BAE SYSTEMS PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8766,0.003804565478574289,TOKIO MARINE HOLDINGS INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
CS,0.003804565478574289,AXA SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SPOT,0.003804565478574289,SPOTIFY TECHNOLOGY SA,ishares_full_holdings,SPOT,0.0642436333587822,106222936064.0,Spotify Technology S.A.,Communication Services,EFA,iShares MSCI EAFE ETF
INGA,0.003804565478574289,ING GROEP NV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
LLOY,0.0037044453344012816,LLOYDS BANKING GROUP PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BARC,0.0037044453344012816,BARCLAYS PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ANZ,0.003604325190228274,ANZ GROUP HOLDINGS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6861,0.003604325190228274,KEYENCE CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
IFX,0.0035042050460552658,INFINEON TECHNOLOGIES AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
RHM,0.0035042050460552658,RHEINMETALL AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
DG,0.0035042050460552658,VINCI SA,ishares_full_holdings,DG,0.0761005216213074,26880823296.0,Dollar General Corporation,Consumer Defensive,EFA,iShares MSCI EAFE ETF
GLEN,0.0035042050460552658,GLENCORE PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
INVEB,0.0035042050460552658,INVESTOR CLASS B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ABI,0.003303964757709251,ANHEUSER-BUSCH INBEV SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6098,0.003303964757709251,RECRUIT HOLDINGS LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6503,0.003303964757709251,MITSUBISHI ELECTRIC CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8001,0.003303964757709251,ITOCHU CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
EL,0.003303964757709251,ESSILORLUXOTTICA SA,ishares_full_holdings,EL,0.1049244913616588,27635945472.0,"Estee Lauder Companies, Inc. (T",Consumer Defensive,EFA,iShares MSCI EAFE ETF
4063,0.003303964757709251,SHIN ETSU CHEMICAL LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ITX,0.0031037244693632358,INDUSTRIA DE DISENO TEXTIL SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
REL,0.0031037244693632358,RELX PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
PRX,0.0030036043251902285,PROSUS NV CLASS N,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NWG,0.0030036043251902285,NATWEST GROUP PLC,ishares_full_holdings,NWG,0.1413075421516639,62495854592.0,NatWest Group plc,Financial Services,EFA,iShares MSCI EAFE ETF
WES,0.0028033640368442135,WESFARMERS LTD,ishares_full_holdings,WES,0.1314317119220268,16772704256.0,"Western Midstream Partners, LP",Energy,EFA,iShares MSCI EAFE ETF
MQG,0.0028033640368442135,MACQUARIE GROUP LTD DEF,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
O39,0.0028033640368442135,OVERSEA-CHINESE BANKING LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
388,0.0028033640368442135,HONG KONG EXCHANGES AND CLEARING L,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
RMS,0.0028033640368442135,HERMES INTERNATIONAL,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
LSEG,0.0028033640368442135,LONDON STOCK EXCHANGE GROUP PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
7741,0.0028033640368442135,HOYA CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ENGI,0.0028033640368442135,ENGIE SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NDAFI,0.0027032438926712053,NORDEA BANK,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
7974,0.0027032438926712053,NINTENDO LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
DB1,0.0027032438926712053,DEUTSCHE BOERSE AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
DBK,0.0027032438926712053,DEUTSCHE BANK AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
5803,0.0026031237484981976,FUJIKURA LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BAS,0.0026031237484981976,BASF N,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
GLE,0.0026031237484981976,SOCIETE GENERALE SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ATCOA,0.0025030036043251903,ATLAS COPCO CLASS A,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
AAL,0.0025030036043251903,ANGLO AMERICAN PLC,ishares_full_holdings,AAL,0.1000085590801501,7778387968.0,"American Airlines Group, Inc.",Industrials,EFA,iShares MSCI EAFE ETF
ENI,0.0025030036043251903,ENI,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
DSV,0.0025030036043251903,DSV,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4502,0.0025030036043251903,TAKEDA PHARMACEUTICAL LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
EUR,0.0025030036043251903,EUR CASH,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
VOLVB,0.0025030036043251903,VOLVO CLASS B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6981,0.002402883460152182,MURATA MANUFACTURING LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
DHL,0.002402883460152182,DEUTSCHE POST AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
8002,0.002402883460152182,MARUBENI CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
NOKIA,0.002402883460152182,NOKIA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
BN,0.002402883460152182,DANONE SA,ishares_full_holdings,BN,0.317874630511347,101476171776.0,Brookfield Corporation,Financial Services,EFA,iShares MSCI EAFE ETF
CPG,0.002302763315979175,COMPASS GROUP PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ARGX,0.002302763315979175,ARGENX,ishares_full_holdings,ARGX,0.0794638481975375,49242910720.0,argenx SE,Healthcare,EFA,iShares MSCI EAFE ETF
SREN,0.002302763315979175,SWISS RE AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
EOAN,0.002302763315979175,E.ON N,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
HOLN,0.0022026431718061676,HOLCIM LTD AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
5802,0.0022026431718061676,SUMITOMO ELECTRIC INDUSTRIES LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
9433,0.0022026431718061676,KDDI CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
CABK,0.0022026431718061676,CAIXABANK SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
RWE,0.0021025230276331595,RWE AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ASM,0.0021025230276331595,ASM INTERNATIONAL NV,ishares_full_holdings,ASM,0.2352859503364083,1178313600.0,Avino Silver & Gold Mines Ltd.,Basic Materials,EFA,iShares MSCI EAFE ETF
LONN,0.0021025230276331595,LONZA GROUP AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
LR,0.0021025230276331595,LEGRAND SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SAND,0.0021025230276331595,SANDVIK,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
RACE,0.0021025230276331595,FERRARI NV,ishares_full_holdings,RACE,0.0443836075202128,63395074048.0,Ferrari N.V.,Consumer Cyclical,EFA,iShares MSCI EAFE ETF
DGE,0.0021025230276331595,DIAGEO PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
CSL,0.0021025230276331595,CSL LTD,ishares_full_holdings,CSL,0.0808598440674267,14867429376.0,Carlisle Companies Incorporated,Industrials,EFA,iShares MSCI EAFE ETF
BAYN,0.0021025230276331595,BAYER AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
STAN,0.0021025230276331595,STANDARD CHARTERED PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6702,0.002002402883460152,FUJITSU LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6146,0.002002402883460152,DISCO CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
6752,0.002002402883460152,PANASONIC HOLDINGS CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
2914,0.002002402883460152,JAPAN TOBACCO INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
SSE,0.002002402883460152,SSE PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
TSCO,0.002002402883460152,TESCO PLC,ishares_full_holdings,TSCO,0.0731586702779422,20090828800.0,Tractor Supply Company,Consumer Cyclical,EFA,iShares MSCI EAFE ETF
GMG,0.002002402883460152,GOODMAN GROUP UNITS,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
MBG,0.002002402883460152,MERCEDES-BENZ GROUP N AG,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
AD,0.002002402883460152,KONINKLIJKE AHOLD DELHAIZE NV,ishares_full_holdings,AD,0.0822977002243759,4223602688.0,"Array Digital Infrastructure, I",Communication Services,EFA,iShares MSCI EAFE ETF
CHF,0.002002402883460152,CHF CASH,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
WDS,0.0019022827392871445,WOODSIDE ENERGY GROUP LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
285A,0.0019022827392871445,KIOXIA HOLDINGS CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
RKT,0.0019022827392871445,RECKITT BENCKISER GROUP PLC,ishares_full_holdings,RKT,0.143365189713967,43086778368.0,"Rocket Companies, Inc.",Financial Services,EFA,iShares MSCI EAFE ETF
